,Team Name_x,Scored Points_x,Expected Pass Yards,Expected Rushing Yards,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name,Scored Points
10,49ers,,237.6,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
11,49ers,,236.63636363636363,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
12,49ers,,230.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
13,49ers,,239.53846153846155,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
14,49ers,,236.21428571428572,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
15,49ers,,234.8,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
16,Bears,,,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
17,Bears,,208.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
18,Bears,,164.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
19,Bears,,178.66666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
20,Bears,,183.25,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
21,Bears,,185.4,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
22,Bears,,193.66666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
23,Bears,,198.28571428571428,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
24,Bears,,186.25,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
25,Bears,,181.66666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
26,Bears,,182.8,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
27,Bears,,190.72727272727272,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
28,Bears,,202.41666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
29,Bears,,204.6153846153846,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
30,Bears,,212.78571428571428,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
